date,sku,price,promo,true_demand_qty,sales_qty
2024-12-17,SKU_0016,32.21708950515095,0,14.71,14.71
2024-12-18,SKU_0016,34.101876625515345,0,22.83,2.17
2024-12-19,SKU_0016,35.04819008386171,0,14.11,14.11
2024-12-20,SKU_0016,36.11814777242997,0,10.75,10.75
2024-12-21,SKU_0016,34.7708472319275,0,15.46,15.46
2024-12-22,SKU_0016,35.14057964782374,0,15.35,15.35
2024-12-23,SKU_0016,32.430219296187374,0,16.3,16.3
2024-12-24,SKU_0016,32.178579671179925,0,11.5,11.5
2024-12-25,SKU_0016,27.649986199923447,0,29.7,15.46
2024-12-26,SKU_0016,25.167116976217795,0,30.67,30.67
2024-12-27,SKU_0016,24.68509326394692,0,24.64,24.64
2024-12-28,SKU_0016,28.465893138679398,0,17.38,17.38
2024-12-29,SKU_0016,25.550632053183612,1,26.66,26.66
2024-12-30,SKU_0016,23.713564322074156,0,24.39,24.39
2024-01-01,SKU_0017,20.189929507219755,0,22.03,22.03
2024-01-02,SKU_0017,20.246604399883598,0,28.54,28.54
2024-01-03,SKU_0017,20.42596856211236,0,35.95,35.95
2024-01-04,SKU_0017,19.413450938929486,0,35.35,35.35
2024-01-05,SKU_0017,20.535637697740693,0,28.22,19.13
2024-01-06,SKU_0017,20.7917931505288,0,15.14,15.14
2024-01-07,SKU_0017,20.735909949521538,0,15.44,15.44
2024-01-08,SKU_0017,19.213213680589107,0,28.53,28.53
2024-01-09,SKU_0017,19.28515111214403,0,29.9,29.9
2024-01-10,SKU_0017,17.21433882552702,0,48.73,48.73
2024-01-11,SKU_0017,16.62393839443207,0,34.4,34.4
2024-01-12,SKU_0017,16.071666326687236,0,48.54,22.69
2024-01-13,SKU_0017,16.350812294427502,0,26.83,26.83
2024-01-14,SKU_0017,18.30306586134863,0,37.89,37.89
2024-01-15,SKU_0017,18.94202554061951,0,35.87,35.87
2024-01-16,SKU_0017,20.661811709974735,0,26.82,26.82
2024-01-17,SKU_0017,21.477371272336057,1,61.31,50.67
2024-01-18,SKU_0017,22.977215426289995,0,26.92,0.0
2024-01-19,SKU_0017,25.685605365215686,0,17.42,0.0
2024-01-20,SKU_0017,24.582148837908182,0,15.32,15.32
2024-01-21,SKU_0017,23.434147569808285,0,19.81,19.81
2024-01-22,SKU_0017,24.39365141432702,0,23.25,23.25
2024-01-23,SKU_0017,24.38826815284299,0,21.12,21.12
2024-01-24,SKU_0017,24.712852025519275,1,30.66,30.66
2024-01-25,SKU_0017,24.346872934609404,0,24.04,24.04
2024-01-26,SKU_0017,23.491247305437966,0,22.7,22.7
2024-01-27,SKU_0017,25.89043969481529,0,16.27,16.27
2024-01-28,SKU_0017,24.2370416589639,0,17.92,17.92
2024-01-29,SKU_0017,25.256047841977256,0,17.97,17.97
2024-01-30,SKU_0017,26.06306929254165,0,20.15,20.15
2024-01-31,SKU_0017,23.707193963029194,0,22.15,22.15
2024-02-01,SKU_0017,22.554435098269884,1,38.7,38.7
2024-02-02,SKU_0017,21.675233412871364,0,21.05,21.05
2024-02-03,SKU_0017,22.422060952858,1,22.93,22.93
2024-02-04,SKU_0017,21.93367729782186,1,27.73,27.73
2024-02-05,SKU_0017,21.821328071295977,0,26.61,26.61
2024-02-06,SKU_0017,19.993935488483142,0,37.25,37.25
2024-02-07,SKU_0017,22.988261245240434,0,25.25,25.25
2024-02-08,SKU_0017,23.086671095084544,0,28.31,28.31
2024-02-09,SKU_0017,23.788338841462156,1,24.07,24.07
2024-02-10,SKU_0017,23.029084640511282,0,18.15,18.15
2024-02-11,SKU_0017,22.14474731919516,1,33.32,33.32
2024-02-12,SKU_0017,24.837668856886474,0,23.69,23.69
2024-02-13,SKU_0017,22.139384131759968,0,28.15,28.15
2024-02-14,SKU_0017,22.51264010706268,0,30.99,30.99
2024-02-15,SKU_0017,20.934252656202098,0,44.75,44.75
2024-02-16,SKU_0017,20.431679873631165,0,25.73,25.73
2024-02-17,SKU_0017,19.664224375215515,0,25.12,25.12
2024-02-18,SKU_0017,18.53465646821255,0,33.75,33.75
2024-02-19,SKU_0017,18.57411242204647,0,38.27,38.27
2024-02-20,SKU_0017,15.921765255524438,0,53.78,53.78
2024-02-21,SKU_0017,15.62321186195547,0,53.86,28.46
2024-02-22,SKU_0017,15.538803540315644,0,56.23,0.0
2024-02-23,SKU_0017,14.321812960894789,0,59.97,0.0
2024-02-24,SKU_0017,15.68299305350023,0,49.42,49.42
2024-02-25,SKU_0017,15.13347802917222,0,32.16,32.16
2024-02-26,SKU_0017,14.919369321192619,0,78.35,78.35
2024-02-27,SKU_0017,14.398545194949397,0,66.36,66.36
2024-02-28,SKU_0017,14.3282513348894,0,88.92,10.11
2024-02-29,SKU_0017,15.498168439262688,0,49.42,0.0
2024-03-01,SKU_0017,17.977173243483374,0,25.59,0.0
2024-03-02,SKU_0017,18.799704510611775,0,21.29,21.29
2024-03-03,SKU_0017,20.067885042557872,0,24.54,24.54
2024-03-04,SKU_0017,22.244758928696694,0,30.11,30.11
2024-03-05,SKU_0017,22.579415930313267,0,31.79,31.79
2024-03-06,SKU_0017,24.810172341220543,0,26.42,26.42
2024-03-07,SKU_0017,26.01823951982933,0,28.46,28.46
2024-03-08,SKU_0017,26.24399113322596,0,18.05,18.05
2024-03-09,SKU_0017,26.8014908765237,0,15.6,15.6
2024-03-10,SKU_0017,24.026863043579336,0,35.63,35.63
2024-03-11,SKU_0017,24.451697808127943,0,23.02,23.02
2024-03-12,SKU_0017,22.28858808223351,0,28.36,28.36
2024-03-13,SKU_0017,20.217703939075133,0,44.54,44.54
2024-03-14,SKU_0017,20.45303688778183,0,40.93,40.93
2024-03-15,SKU_0017,19.13055239378753,0,34.08,34.08
2024-03-16,SKU_0017,19.12238873661673,0,28.13,28.13
2024-03-17,SKU_0017,19.28188212297574,0,38.46,38.46
2024-03-18,SKU_0017,19.494821787634496,0,45.74,45.74
2024-03-19,SKU_0017,18.465453288558614,0,44.92,44.92
2024-03-20,SKU_0017,19.48846085673793,1,47.76,47.76
2024-03-21,SKU_0017,19.38439624746133,0,42.62,42.62
2024-03-22,SKU_0017,19.904243816437663,0,26.35,26.35
2024-03-23,SKU_0017,18.52547087596883,0,34.59,34.59
2024-03-24,SKU_0017,18.328311408305623,0,34.22,34.22
2024-03-25,SKU_0017,19.57561393989368,0,59.23,59.23
2024-03-26,SKU_0017,20.748942110736746,0,50.2,50.2
2024-03-27,SKU_0017,19.779730511044058,0,34.18,34.18
2024-03-28,SKU_0017,19.142752995591547,1,45.2,45.2
2024-03-29,SKU_0017,18.040207315314223,1,30.61,30.61
2024-03-30,SKU_0017,17.343507544842325,0,21.31,21.31
2024-03-31,SKU_0017,15.947055100875879,1,51.74,51.74
2024-04-01,SKU_0017,15.815391740946758,1,50.27,50.27
2024-04-02,SKU_0017,16.42774921966041,0,79.09,79.09
2024-04-03,SKU_0017,15.671891520143665,0,81.3,81.3
2024-04-04,SKU_0017,15.586924376142276,0,54.97,16.85
2024-04-05,SKU_0017,15.382068952678441,0,44.76,0.0
2024-04-06,SKU_0017,16.38734845101883,0,48.68,48.68
2024-04-07,SKU_0017,15.796905888256983,0,57.9,57.9
2024-04-08,SKU_0017,15.261008699242662,0,45.08,45.08
2024-04-09,SKU_0017,14.505673617232615,0,57.53,57.53
2024-04-10,SKU_0017,13.548682168210302,0,78.75,44.96
2024-04-11,SKU_0017,13.985770013903322,0,76.7,0.0
2024-04-12,SKU_0017,13.872850619748801,0,51.79,0.0
2024-04-13,SKU_0017,13.91854785821092,1,66.21,66.21
2024-04-14,SKU_0017,15.024779402828564,0,66.19,66.19
2024-04-15,SKU_0017,16.27492601021711,0,36.38,36.38
2024-04-16,SKU_0017,14.744226514157997,0,62.91,62.91
2024-04-17,SKU_0017,15.328619915914535,0,50.52,50.52
2024-04-18,SKU_0017,15.537562499448592,1,61.29,61.29
2024-04-19,SKU_0017,15.113146880676048,0,46.14,46.14
2024-04-20,SKU_0017,15.41322705716811,0,34.61,34.61
2024-04-21,SKU_0017,13.896583888006221,0,56.88,56.88
2024-04-22,SKU_0017,15.17124086095129,0,56.02,56.02
2024-04-23,SKU_0017,15.647297726908103,0,65.18,65.18
2024-04-24,SKU_0017,14.855740677852754,0,65.88,65.88
2024-04-25,SKU_0017,14.34299622146281,0,63.64,63.64
2024-04-26,SKU_0017,12.949704460964536,0,59.79,42.83
2024-04-27,SKU_0017,12.708048480356934,0,53.48,53.48
2024-04-28,SKU_0017,12.345252950607419,0,68.41,68.41
2024-04-29,SKU_0017,11.401728759640896,0,61.33,61.33
2024-04-30,SKU_0017,11.945649141556943,0,104.77,104.77
2024-05-01,SKU_0017,12.896745012167244,0,75.24,75.24
2024-05-02,SKU_0017,12.875590704873781,0,74.66,43.28
2024-05-03,SKU_0017,12.641619588559033,0,48.53,0.0
2024-05-04,SKU_0017,12.975897376746227,0,49.88,49.88
2024-05-05,SKU_0017,12.960616391879709,0,60.3,60.3
2024-05-06,SKU_0017,12.145812958453774,0,87.16,87.16
2024-05-07,SKU_0017,11.679367443814433,0,80.35,80.35
2024-05-08,SKU_0017,11.473472806381041,0,118.54,118.54
2024-05-09,SKU_0017,11.645604981071816,0,118.82,84.62
2024-05-10,SKU_0017,11.65213071246108,0,68.74,0.0
2024-05-11,SKU_0017,11.80013792380538,0,62.81,62.81
2024-05-12,SKU_0017,10.768460535262665,0,51.97,51.97
2024-05-13,SKU_0017,11.206955423568827,0,75.85,75.85
2024-05-14,SKU_0017,11.209252558552112,0,114.24,114.24
2024-05-15,SKU_0017,13.064545382836624,0,103.25,103.25
2024-05-16,SKU_0017,12.764195688584465,0,70.16,47.09
2024-05-17,SKU_0017,13.014336393110732,0,104.55,0.0
2024-05-18,SKU_0017,15.42214863204085,0,40.7,40.7
2024-05-19,SKU_0017,15.602797058382077,0,30.8,30.8
2024-05-20,SKU_0017,15.539611807903334,0,64.21,64.21
2024-05-21,SKU_0017,14.646143386758007,0,51.26,51.26
2024-05-22,SKU_0017,16.05263535689644,0,61.89,61.89
2024-05-23,SKU_0017,14.974173307226406,0,48.5,48.5
2024-05-24,SKU_0017,15.362879730923545,0,34.11,34.11
2024-05-25,SKU_0017,14.932512360024457,0,48.3,48.3
2024-05-26,SKU_0017,14.763836303993711,0,40.97,40.97
2024-05-27,SKU_0017,13.55485467123244,0,88.12,88.12
2024-05-28,SKU_0017,14.692429994495571,0,52.51,52.51
2024-05-29,SKU_0017,14.449568556456681,0,50.38,50.38
2024-05-30,SKU_0017,13.433601957145745,0,63.37,63.37
2024-05-31,SKU_0017,14.482204396773191,0,87.12,87.12
2024-06-01,SKU_0017,14.050702632144356,0,51.58,51.58
2024-06-02,SKU_0017,14.335641392396862,1,62.41,62.41
2024-06-03,SKU_0017,15.077956222251757,0,56.86,56.86
2024-06-04,SKU_0017,15.51296125041716,0,51.97,51.97
2024-06-05,SKU_0017,13.597388485402574,0,129.99,129.99
2024-06-06,SKU_0017,14.176691229638173,0,68.04,68.04
2024-06-07,SKU_0017,14.091366818259967,0,54.13,54.13
2024-06-08,SKU_0017,13.815906947028111,0,53.71,53.71
2024-06-09,SKU_0017,13.72578401261154,0,36.7,36.7
2024-06-10,SKU_0017,12.461876962840115,0,58.55,58.55
2024-06-11,SKU_0017,12.606397156715596,0,77.58,77.58
2024-06-12,SKU_0017,11.615505813151376,0,119.41,119.41
2024-06-13,SKU_0017,11.417993987605985,0,69.22,69.22
2024-06-14,SKU_0017,11.525551000139968,0,69.8,69.8
2024-06-15,SKU_0017,12.29273727013306,0,51.1,51.1
2024-06-16,SKU_0017,11.702843337173888,0,45.05,45.05
2024-06-17,SKU_0017,12.76780891750362,0,59.05,59.05
2024-06-18,SKU_0017,13.514163316893372,0,78.39,78.39
2024-06-19,SKU_0017,13.170423682651334,1,71.02,71.02
2024-06-20,SKU_0017,12.322769495295184,0,101.45,101.45
2024-06-21,SKU_0017,11.300192473254373,0,78.71,25.2
2024-06-22,SKU_0017,11.485955058292863,0,63.07,63.07
2024-06-23,SKU_0017,10.988924926258413,0,67.68,67.68
2024-06-24,SKU_0017,11.80885116528406,0,59.11,59.11
2024-06-25,SKU_0017,11.337070360087758,0,82.8,82.8
2024-06-26,SKU_0017,10.740672037511928,0,115.84,115.84
2024-06-27,SKU_0017,10.89229045769298,0,81.92,81.92
2024-06-28,SKU_0017,10.453035660917152,0,83.66,0.78
2024-06-29,SKU_0017,10.458399439742806,0,56.84,56.84
2024-06-30,SKU_0017,11.09577926376899,0,70.98,70.98
2024-07-01,SKU_0017,11.174099430740736,0,88.12,88.12
2024-07-02,SKU_0017,11.255494585758699,0,67.35,67.35
2024-07-03,SKU_0017,11.39489239613401,0,95.86,95.86
2024-07-04,SKU_0017,10.294186106167757,0,74.39,74.39
2024-07-05,SKU_0017,10.539072542322431,0,53.4,53.4
2024-07-06,SKU_0017,10.640691152632536,0,57.17,57.17
2024-07-07,SKU_0017,11.226300443853088,0,108.43,108.43
2024-07-08,SKU_0017,11.641868196957194,0,83.96,83.96
2024-07-09,SKU_0017,11.501655822261565,0,115.64,115.64
2024-07-10,SKU_0017,12.236638206647177,0,91.69,91.69
2024-07-11,SKU_0017,12.02366439959847,0,77.53,77.53
2024-07-12,SKU_0017,12.203297076837389,0,69.46,43.86
2024-07-13,SKU_0017,11.97758757768672,0,44.67,44.67
2024-07-14,SKU_0017,12.31407195590017,0,56.25,56.25
2024-07-15,SKU_0017,12.039022910033239,0,83.57,83.57
2024-07-16,SKU_0017,13.289926994870207,1,94.72,94.72
2024-07-17,SKU_0017,14.999969139086307,0,70.4,70.4
2024-07-18,SKU_0017,15.807498861960836,0,46.02,46.02
2024-07-19,SKU_0017,17.339068287346603,0,42.24,42.24
2024-07-20,SKU_0017,15.8094738179478,0,28.83,28.83
2024-07-21,SKU_0017,14.51709186378704,0,56.74,56.74
2024-07-22,SKU_0017,14.239689065762285,0,53.43,53.43
2024-07-23,SKU_0017,14.274959642482132,0,52.33,52.33
2024-07-24,SKU_0017,14.106200934623162,0,47.28,47.28
2024-07-25,SKU_0017,12.782619137999282,0,54.0,54.0
2024-07-26,SKU_0017,13.697069032427242,0,37.09,37.09
2024-07-27,SKU_0017,15.586945931930478,0,29.57,29.57
2024-07-28,SKU_0017,16.83218833267569,0,21.54,21.54
2024-07-29,SKU_0017,17.9649820533406,1,49.59,49.59
2024-07-30,SKU_0017,18.210377026567546,0,36.4,36.4
2024-07-31,SKU_0017,17.312205200125803,0,41.0,41.0
2024-08-01,SKU_0017,17.38770659184477,0,28.23,28.23
2024-08-02,SKU_0017,19.729179268507394,0,19.51,19.51
2024-08-03,SKU_0017,19.316882109579304,0,12.82,12.82
2024-08-04,SKU_0017,18.79671272323314,0,30.77,30.77
2024-08-05,SKU_0017,20.087951730416734,0,18.43,18.43
2024-08-06,SKU_0017,21.553568230633246,0,19.65,19.65
2024-08-07,SKU_0017,20.4844748255238,0,38.74,38.74
2024-08-08,SKU_0017,20.165600291235272,0,28.84,28.84
2024-08-09,SKU_0017,19.567379472380225,0,23.14,23.14
2024-08-10,SKU_0017,19.649369078582158,0,20.3,20.3
2024-08-11,SKU_0017,20.994624527948936,0,21.6,21.6
2024-08-12,SKU_0017,20.005850961177114,0,24.62,24.62
2024-08-13,SKU_0017,21.35753634023549,0,18.78,18.78
2024-08-14,SKU_0017,21.48819560008646,0,30.38,30.38
2024-08-15,SKU_0017,24.706719981939614,0,19.73,19.73
2024-08-16,SKU_0017,25.183905598069234,0,17.76,17.76
2024-08-17,SKU_0017,25.03788329125314,1,11.7,11.7
2024-08-18,SKU_0017,25.916320183820076,0,10.35,10.35
2024-08-19,SKU_0017,25.397331740393312,0,16.65,16.65
2024-08-20,SKU_0017,22.80381237733035,0,18.45,18.45
2024-08-21,SKU_0017,22.477087590691184,0,14.83,14.83
2024-08-22,SKU_0017,22.13408757713934,0,22.57,22.57
2024-08-23,SKU_0017,20.117293069299073,0,24.72,24.72
2024-08-24,SKU_0017,20.029329723603016,0,17.18,17.18
2024-08-25,SKU_0017,17.693035224780445,0,26.1,26.1
2024-08-26,SKU_0017,17.327760383988327,1,40.82,40.82
2024-08-27,SKU_0017,17.582878594512525,0,35.06,35.06
2024-08-28,SKU_0017,17.68550525707467,0,36.93,36.93
2024-08-29,SKU_0017,17.25464225812813,0,43.75,43.75
2024-08-30,SKU_0017,17.16632128653788,0,22.31,22.31
2024-08-31,SKU_0017,16.377452369317535,1,36.39,36.39
2024-09-01,SKU_0017,16.388084640968195,0,20.88,20.88
2024-09-02,SKU_0017,16.445299782576814,0,27.8,27.8
2024-09-03,SKU_0017,15.58057132539635,1,68.08,68.05
2024-09-04,SKU_0017,15.832846305345798,0,33.95,0.0
2024-09-05,SKU_0017,16.083177043094295,0,35.63,0.0
2024-09-06,SKU_0017,15.923583140438328,0,49.03,0.0
2024-09-07,SKU_0017,18.41313095407365,0,24.47,24.47
2024-09-08,SKU_0017,18.258338973145676,0,18.55,18.55
2024-09-09,SKU_0017,17.954986054405627,1,30.71,30.71
2024-09-10,SKU_0017,17.50566012637588,0,33.21,33.21
2024-09-11,SKU_0017,16.514981044109707,0,51.53,51.53
2024-09-12,SKU_0017,17.208815001689565,0,26.82,26.82
2024-09-13,SKU_0017,16.514634621399072,0,22.92,22.92
2024-09-14,SKU_0017,15.961347938155852,0,29.45,29.45
2024-09-15,SKU_0017,15.45411872812261,0,20.55,20.55
2024-09-16,SKU_0017,14.567294908160028,0,33.1,33.1
2024-09-17,SKU_0017,13.11444036785432,0,56.34,56.34
2024-09-18,SKU_0017,12.755181092107806,0,62.19,56.36
2024-09-19,SKU_0017,13.441375424490653,0,38.62,0.0
2024-09-20,SKU_0017,13.60117867571335,0,42.85,0.0
2024-09-21,SKU_0017,14.93624743616206,0,31.94,31.94
2024-09-22,SKU_0017,15.624627429545816,0,24.55,24.55
2024-09-23,SKU_0017,16.123635508049645,0,45.87,45.87
2024-09-24,SKU_0017,18.051795992611783,0,34.34,34.34
2024-09-25,SKU_0017,17.946882897236947,0,27.58,27.58
2024-09-26,SKU_0017,18.014932287412766,0,41.27,41.27
2024-09-27,SKU_0017,18.00254470160111,0,21.64,21.64
2024-09-28,SKU_0017,19.749739948309244,1,22.36,22.36
2024-09-29,SKU_0017,19.75272078399322,0,16.64,16.64
2024-09-30,SKU_0017,18.999156826500954,0,27.7,27.7
2024-10-01,SKU_0017,19.681028135301027,0,24.92,24.92
2024-10-02,SKU_0017,18.740361075177017,0,28.66,28.66
2024-10-03,SKU_0017,19.349911290603202,1,31.78,31.78
2024-10-04,SKU_0017,19.83639320145897,1,22.83,22.83
2024-10-05,SKU_0017,19.612245292572965,0,21.66,21.66
2024-10-06,SKU_0017,20.289486090592774,0,13.61,13.61
2024-10-07,SKU_0017,18.556783870198476,0,25.37,25.37
2024-10-08,SKU_0017,18.739116991186492,0,30.58,30.58
2024-10-09,SKU_0017,18.225965144862766,1,40.1,40.1
2024-10-10,SKU_0017,21.640856838598324,0,26.12,26.12
2024-10-11,SKU_0017,21.84413692325712,0,12.61,12.61
2024-10-12,SKU_0017,21.076296692483034,0,17.28,17.28
2024-10-13,SKU_0017,19.403450776950972,0,14.86,14.86
2024-10-14,SKU_0017,20.98431590800007,0,18.61,18.61
2024-10-15,SKU_0017,20.54819975595204,0,19.55,19.55
2024-10-16,SKU_0017,19.595348369121464,0,27.18,27.18
2024-10-17,SKU_0017,19.99475847196452,0,22.26,22.26
2024-10-18,SKU_0017,20.789608960796546,0,26.04,26.04
2024-10-19,SKU_0017,21.595618970557513,0,15.62,15.62
2024-10-20,SKU_0017,21.621225496406343,0,17.28,17.28
2024-10-21,SKU_0017,21.82872804041851,1,19.4,19.4
2024-10-22,SKU_0017,22.134757858471517,0,26.21,26.21
2024-10-23,SKU_0017,22.586060021357653,0,31.52,31.52
2024-10-24,SKU_0017,23.169251066559315,0,23.05,23.05
2024-10-25,SKU_0017,24.74177670812505,0,10.67,10.67
2024-10-26,SKU_0017,24.825666842694325,1,13.35,13.35
2024-10-27,SKU_0017,23.638337760371304,0,13.93,13.93
2024-10-28,SKU_0017,23.43457212298178,0,15.37,15.37
2024-10-29,SKU_0017,24.518776757883764,0,31.6,31.6
2024-10-30,SKU_0017,22.02652799273307,0,21.86,21.86
2024-10-31,SKU_0017,19.794466185831332,0,25.84,25.84
2024-11-01,SKU_0017,20.915677143757968,0,16.87,16.87
2024-11-02,SKU_0017,22.9130438621793,0,14.38,14.38
2024-11-03,SKU_0017,21.23804921455252,1,27.66,27.66
2024-11-04,SKU_0017,21.366449331550335,0,21.16,21.16
2024-11-05,SKU_0017,20.860328488528033,0,24.76,24.76
2024-11-06,SKU_0017,20.536409624138354,0,22.39,22.39
2024-11-07,SKU_0017,20.916352107225894,0,30.55,30.55
2024-11-08,SKU_0017,19.355159732869197,0,21.61,21.61
2024-11-09,SKU_0017,18.11111769072694,0,20.54,20.54
2024-11-10,SKU_0017,17.78669874401719,0,14.71,14.71
2024-11-11,SKU_0017,17.632228292551172,0,28.99,28.99
2024-11-12,SKU_0017,16.48038810347504,0,37.15,37.15
2024-11-13,SKU_0017,17.28000295978115,0,26.76,26.76
2024-11-14,SKU_0017,16.85245386680627,0,43.95,31.71
2024-11-15,SKU_0017,16.43128631988545,0,27.35,0.0
2024-11-16,SKU_0017,16.712329615169317,0,36.69,36.69
2024-11-17,SKU_0017,16.583566759026073,0,36.06,36.06
2024-11-18,SKU_0017,17.438159149109694,0,26.79,26.79
2024-11-19,SKU_0017,16.488373682936725,0,53.97,53.97
2024-11-20,SKU_0017,15.162303452378127,0,68.73,8.65
2024-11-21,SKU_0017,14.883080898644005,0,41.17,0.0
2024-11-22,SKU_0017,14.936968209036086,0,30.01,0.0
2024-11-23,SKU_0017,13.865363160658418,0,23.33,23.33
2024-11-24,SKU_0017,12.757618947471336,0,48.03,48.03
2024-11-25,SKU_0017,12.897926017200465,0,44.79,44.79
2024-11-26,SKU_0017,12.324629893375148,0,76.89,76.89
2024-11-27,SKU_0017,11.296003465291342,0,77.19,38.62
2024-11-28,SKU_0017,11.969592374472166,0,59.61,0.0
2024-11-29,SKU_0017,11.524345350221886,1,67.28,0.0
2024-11-30,SKU_0017,12.34746132133012,0,34.89,34.89
2024-12-01,SKU_0017,12.368571866735076,1,53.81,53.81
2024-12-02,SKU_0017,12.589262399331439,0,50.2,50.2
2024-12-03,SKU_0017,12.430514237486735,0,71.18,71.18
2024-12-04,SKU_0017,10.599899719713154,0,101.35,39.82
2024-12-05,SKU_0017,9.901015733347563,0,81.0,0.0
2024-12-06,SKU_0017,9.826617582289348,0,102.32,0.0
2024-12-07,SKU_0017,10.04403104168012,0,65.07,65.07
2024-12-08,SKU_0017,9.02138698973566,0,117.51,117.51
2024-12-09,SKU_0017,8.992419890288506,0,114.54,114.54
2024-12-10,SKU_0017,8.406844057137816,0,149.87,67.48
2024-12-11,SKU_0017,8.52602587111771,0,136.38,0.0
2024-12-12,SKU_0017,8.516106949236256,1,190.7,0.0
2024-12-13,SKU_0017,8.904612507176514,0,101.11,0.0
2024-12-14,SKU_0017,9.493228714120843,0,90.47,90.47
2024-12-15,SKU_0017,9.758299673713601,0,106.7,106.7
2024-12-16,SKU_0017,10.275287975758905,0,76.08,76.08
2024-12-17,SKU_0017,10.061550099831486,0,123.93,123.93
2024-12-18,SKU_0017,11.91869627732575,0,94.85,94.85
2024-12-19,SKU_0017,11.078199157060237,0,94.34,94.34
2024-12-20,SKU_0017,10.732900000937011,0,67.45,27.51
2024-12-21,SKU_0017,11.32933416009575,1,65.41,65.41
2024-12-22,SKU_0017,11.852734301896819,0,49.75,49.75
2024-12-23,SKU_0017,12.204465689535933,0,58.63,58.63
2024-12-24,SKU_0017,12.709135230432565,0,62.37,62.37
2024-12-25,SKU_0017,11.215621856688664,0,94.48,94.48
2024-12-26,SKU_0017,12.337773056629104,0,62.45,62.45
2024-12-27,SKU_0017,12.187758900694744,0,65.42,65.42
2024-12-28,SKU_0017,13.13375626673963,0,45.13,45.13
2024-12-29,SKU_0017,11.625188140022715,0,61.36,61.36
2024-12-30,SKU_0017,11.805532123569778,0,68.14,68.14
2024-01-01,SKU_0018,26.296623097763494,0,28.19,28.19
2024-01-02,SKU_0018,23.857779614719647,0,33.22,33.22
2024-01-03,SKU_0018,24.74420399524186,0,41.87,29.59
2024-01-04,SKU_0018,24.9106783621374,0,29.23,0.0
2024-01-05,SKU_0018,24.764891268602305,0,27.86,0.0
2024-01-06,SKU_0018,24.73118514376368,0,16.95,0.0
2024-01-07,SKU_0018,25.0365848560578,0,26.93,0.0
2024-01-08,SKU_0018,24.01851381520453,1,33.22,0.0
2024-01-09,SKU_0018,23.75715837856321,0,29.84,0.0
2024-01-10,SKU_0018,25.506166282041296,0,28.79,0.0
2024-01-11,SKU_0018,24.451361289870626,0,25.84,25.84
2024-01-12,SKU_0018,22.986167277344936,0,24.87,24.87
2024-01-13,SKU_0018,22.901219705836045,0,31.51,31.51
2024-01-14,SKU_0018,21.39925661911708,0,22.61,22.61
2024-01-15,SKU_0018,19.297763275096713,0,21.64,21.64
2024-01-16,SKU_0018,18.903009951680435,0,43.84,43.84
2024-01-17,SKU_0018,20.6195257572748,0,32.68,32.68
2024-01-18,SKU_0018,20.57182113745803,0,43.02,43.02
2024-01-19,SKU_0018,20.793425584509336,0,26.97,26.97
2024-01-20,SKU_0018,18.298662277536664,0,25.09,25.09
2024-01-21,SKU_0018,18.786067170617354,0,35.49,35.49
2024-01-22,SKU_0018,18.891601133229802,0,39.3,39.3
2024-01-23,SKU_0018,18.15275879945474,0,33.07,33.07
2024-01-24,SKU_0018,18.34992665361034,0,35.35,35.35
2024-01-25,SKU_0018,18.538188995687506,0,27.43,27.43
2024-01-26,SKU_0018,17.396405401225053,0,54.8,54.8
2024-01-27,SKU_0018,17.746260583037635,0,23.09,23.09
2024-01-28,SKU_0018,19.06783621340942,0,35.77,35.77
2024-01-29,SKU_0018,18.808830352678886,0,31.92,22.5
2024-01-30,SKU_0018,17.854771921320918,0,35.14,0.0
2024-01-31,SKU_0018,17.66554271293842,0,45.92,0.0
2024-02-01,SKU_0018,18.59500124892674,0,37.37,37.37
2024-02-02,SKU_0018,17.275920687541326,0,39.09,39.09
2024-02-03,SKU_0018,17.886158753029207,0,32.79,32.79
2024-02-04,SKU_0018,17.173135825193462,0,26.92,26.92
2024-02-05,SKU_0018,17.424374809810836,0,28.11,28.11
2024-02-06,SKU_0018,16.84426428915037,0,35.92,27.72
2024-02-07,SKU_0018,16.280843695424153,0,30.64,0.0
2024-02-08,SKU_0018,17.838782481119317,0,39.19,39.19
2024-02-09,SKU_0018,16.392594579445436,0,34.64,34.64
2024-02-10,SKU_0018,16.876998400318797,0,23.17,23.17
2024-02-11,SKU_0018,18.7244680063702,0,22.98,22.98
2024-02-12,SKU_0018,19.510688306958592,0,36.04,36.04
2024-02-13,SKU_0018,18.013052114017572,0,39.63,39.63
2024-02-14,SKU_0018,16.67985630417744,0,46.57,46.57
2024-02-15,SKU_0018,15.944345614288306,1,51.52,51.52
2024-02-16,SKU_0018,16.09612780614534,0,37.38,37.38
2024-02-17,SKU_0018,16.31582173755389,0,26.83,26.83
2024-02-18,SKU_0018,15.11720505063449,0,30.1,30.1
2024-02-19,SKU_0018,14.345955488802769,0,29.07,29.07
2024-02-20,SKU_0018,13.66419770234774,0,51.38,51.38
2024-02-21,SKU_0018,13.516812720580512,1,69.22,69.22
2024-02-22,SKU_0018,15.226175585062917,1,55.43,55.43
2024-02-23,SKU_0018,14.3970712546599,0,55.67,55.67
2024-02-24,SKU_0018,13.577409301086727,0,34.27,34.27
2024-02-25,SKU_0018,12.684983763912081,0,35.37,32.44
2024-02-26,SKU_0018,13.178037094665614,0,49.32,0.0
