date,sku,on_hand,received_qty,ordered_qty,sales_qty
2024-02-01,SKU_0013,48.06,0.0,0.0,8.0
2024-02-02,SKU_0013,42.28,0.0,0.0,5.78
2024-02-03,SKU_0013,67.48,29.36,0.0,4.16
2024-02-04,SKU_0013,62.53,0.0,0.0,4.95
2024-02-05,SKU_0013,55.39,0.0,24.47,7.14
2024-02-06,SKU_0013,49.07,0.0,0.0,6.32
2024-02-07,SKU_0013,39.36,0.0,0.0,9.71
2024-02-08,SKU_0013,29.72,0.0,0.0,9.64
2024-02-09,SKU_0013,19.07,0.0,0.0,10.65
2024-02-10,SKU_0013,35.52,24.47,0.0,8.02
2024-02-11,SKU_0013,28.16,0.0,0.0,7.36
2024-02-12,SKU_0013,19.88,0.0,58.87,8.28
2024-02-13,SKU_0013,6.51,0.0,0.0,13.37
2024-02-14,SKU_0013,0.0,0.0,0.0,6.51
2024-02-15,SKU_0013,0.0,0.0,0.0,0.0
2024-02-16,SKU_0013,0.0,0.0,0.0,0.0
2024-02-17,SKU_0013,49.35,58.87,0.0,9.52
2024-02-18,SKU_0013,41.91,0.0,0.0,7.44
2024-02-19,SKU_0013,17.55,0.0,74.13,24.36
2024-02-20,SKU_0013,1.28,0.0,0.0,16.27
2024-02-21,SKU_0013,0.0,0.0,0.0,1.28
2024-02-22,SKU_0013,0.0,0.0,0.0,0.0
2024-02-23,SKU_0013,0.0,0.0,0.0,0.0
2024-02-24,SKU_0013,62.56,74.13,0.0,11.57
2024-02-25,SKU_0013,54.11,0.0,0.0,8.45
2024-02-26,SKU_0013,43.43,0.0,67.45,10.68
2024-02-27,SKU_0013,29.68,0.0,0.0,13.75
2024-02-28,SKU_0013,11.17,0.0,0.0,18.51
2024-02-29,SKU_0013,0.0,0.0,0.0,11.17
2024-03-01,SKU_0013,0.0,0.0,0.0,0.0
2024-03-02,SKU_0013,59.41,67.45,0.0,8.04
2024-03-03,SKU_0013,47.78,0.0,0.0,11.63
2024-03-04,SKU_0013,33.79,0.0,94.38,13.99
2024-03-05,SKU_0013,19.49,0.0,0.0,14.3
2024-03-06,SKU_0013,0.91,0.0,0.0,18.58
2024-03-07,SKU_0013,0.0,0.0,0.0,0.91
2024-03-08,SKU_0013,0.0,0.0,0.0,0.0
2024-03-09,SKU_0013,85.86,94.38,0.0,8.52
2024-03-10,SKU_0013,77.06,0.0,0.0,8.8
2024-03-11,SKU_0013,66.18,0.0,75.71,10.88
2024-03-12,SKU_0013,41.7,0.0,0.0,24.48
2024-03-13,SKU_0013,25.49,0.0,0.0,16.21
2024-03-14,SKU_0013,11.86,0.0,0.0,13.63
2024-03-15,SKU_0013,1.28,0.0,0.0,10.58
2024-03-16,SKU_0013,69.19,75.71,0.0,7.8
2024-03-17,SKU_0013,61.32,0.0,0.0,7.87
2024-03-18,SKU_0013,49.02,0.0,100.92,12.3
2024-03-19,SKU_0013,38.73,0.0,0.0,10.29
2024-03-20,SKU_0013,27.55,0.0,0.0,11.18
2024-03-21,SKU_0013,17.61,0.0,0.0,9.94
2024-03-22,SKU_0013,8.65,0.0,0.0,8.96
2024-03-23,SKU_0013,102.9,100.92,0.0,6.67
2024-03-24,SKU_0013,93.66,0.0,0.0,9.24
2024-03-25,SKU_0013,83.56,0.0,50.65,10.1
2024-03-26,SKU_0013,72.73,0.0,0.0,10.83
2024-03-27,SKU_0013,59.6,0.0,0.0,13.13
2024-03-28,SKU_0013,41.56,0.0,0.0,18.04
2024-03-29,SKU_0013,33.53,0.0,0.0,8.03
2024-03-30,SKU_0013,72.21,50.65,0.0,11.97
2024-03-31,SKU_0013,61.72,0.0,0.0,10.49
2024-04-01,SKU_0013,49.31,0.0,84.65,12.41
2024-04-02,SKU_0013,33.03,0.0,0.0,16.28
2024-04-03,SKU_0013,18.46,0.0,0.0,14.57
2024-04-04,SKU_0013,1.88,0.0,0.0,16.58
2024-04-05,SKU_0013,0.0,0.0,0.0,1.88
2024-04-06,SKU_0013,76.64,84.65,0.0,8.01
2024-04-07,SKU_0013,70.85,0.0,0.0,5.79
2024-04-08,SKU_0013,60.72,0.0,66.66,10.13
2024-04-09,SKU_0013,52.38,0.0,0.0,8.34
2024-04-10,SKU_0013,42.23,0.0,0.0,10.15
2024-04-11,SKU_0013,29.57,0.0,0.0,12.66
2024-04-12,SKU_0013,18.54,0.0,0.0,11.03
2024-04-13,SKU_0013,73.98,66.66,0.0,11.22
2024-04-14,SKU_0013,67.83,0.0,0.0,6.15
2024-04-15,SKU_0013,58.76,0.0,59.96,9.07
2024-04-16,SKU_0013,49.57,0.0,0.0,9.19
2024-04-17,SKU_0013,36.95,0.0,0.0,12.62
2024-04-18,SKU_0013,25.65,0.0,0.0,11.3
2024-04-19,SKU_0013,21.1,0.0,0.0,4.55
2024-04-20,SKU_0013,73.75,59.96,0.0,7.31
2024-04-21,SKU_0013,66.09,0.0,0.0,7.66
2024-04-22,SKU_0013,53.27,0.0,64.26,12.82
2024-04-23,SKU_0013,44.3,0.0,0.0,8.97
2024-04-24,SKU_0013,36.85,0.0,0.0,7.45
2024-04-25,SKU_0013,29.36,0.0,0.0,7.49
2024-04-26,SKU_0013,21.73,0.0,0.0,7.63
2024-04-27,SKU_0013,81.34,64.26,0.0,4.65
2024-04-28,SKU_0013,68.67,0.0,0.0,12.67
2024-04-29,SKU_0013,54.91,0.0,55.04,13.76
2024-04-30,SKU_0013,45.43,0.0,0.0,9.48
2024-05-01,SKU_0013,24.08,0.0,0.0,21.35
2024-05-02,SKU_0013,11.32,0.0,0.0,12.76
2024-05-03,SKU_0013,1.88,0.0,0.0,9.44
2024-05-04,SKU_0013,47.55,55.04,0.0,9.37
2024-05-05,SKU_0013,40.64,0.0,0.0,6.91
2024-05-06,SKU_0013,31.87,0.0,76.2,8.77
2024-05-07,SKU_0013,25.98,0.0,0.0,5.89
2024-05-08,SKU_0013,6.18,0.0,0.0,19.8
2024-05-09,SKU_0013,0.0,0.0,0.0,6.18
2024-05-10,SKU_0013,0.0,0.0,0.0,0.0
2024-05-11,SKU_0013,71.42,76.2,0.0,4.78
2024-05-12,SKU_0013,64.18,0.0,0.0,7.24
2024-05-13,SKU_0013,54.17,0.0,53.71,10.01
2024-05-14,SKU_0013,46.1,0.0,0.0,8.07
2024-05-15,SKU_0013,34.31,0.0,0.0,11.79
2024-05-16,SKU_0013,24.61,0.0,0.0,9.7
2024-05-17,SKU_0013,19.43,0.0,0.0,5.18
2024-05-18,SKU_0013,65.81,53.71,0.0,7.33
2024-05-19,SKU_0013,60.3,0.0,0.0,5.51
2024-05-20,SKU_0013,53.88,0.0,51.08,6.42
2024-05-21,SKU_0013,41.35,0.0,0.0,12.53
2024-05-22,SKU_0013,29.09,0.0,0.0,12.26
2024-05-23,SKU_0013,16.32,0.0,0.0,12.77
2024-05-24,SKU_0013,8.98,0.0,0.0,7.34
2024-05-25,SKU_0013,48.85,51.08,0.0,11.21
2024-05-26,SKU_0013,41.64,0.0,0.0,7.21
2024-05-27,SKU_0013,32.79,0.0,76.14,8.85
2024-05-28,SKU_0013,24.84,0.0,0.0,7.95
2024-05-29,SKU_0013,12.17,0.0,0.0,12.67
2024-05-30,SKU_0013,0.0,0.0,0.0,12.17
2024-05-31,SKU_0013,0.0,0.0,0.0,0.0
2024-06-01,SKU_0013,69.95,76.14,0.0,6.19
2024-06-02,SKU_0013,64.01,0.0,0.0,5.94
2024-06-03,SKU_0013,57.3,0.0,44.13,6.71
2024-06-04,SKU_0013,42.95,0.0,0.0,14.35
2024-06-05,SKU_0013,35.08,0.0,0.0,7.87
2024-06-06,SKU_0013,23.36,0.0,0.0,11.72
2024-06-07,SKU_0013,13.87,0.0,0.0,9.49
2024-06-08,SKU_0013,51.7,44.13,0.0,6.3
2024-06-09,SKU_0013,43.55,0.0,0.0,8.15
2024-06-10,SKU_0013,34.35,0.0,66.75,9.2
2024-06-11,SKU_0013,21.62,0.0,0.0,12.73
2024-06-12,SKU_0013,13.97,0.0,0.0,7.65
2024-06-13,SKU_0013,0.98,0.0,0.0,12.99
2024-06-14,SKU_0013,0.0,0.0,0.0,0.98
2024-06-15,SKU_0013,60.4,66.75,0.0,6.35
2024-06-16,SKU_0013,54.51,0.0,0.0,5.89
2024-06-17,SKU_0013,47.09,0.0,55.84,7.42
2024-06-18,SKU_0013,35.21,0.0,0.0,11.88
2024-06-19,SKU_0013,23.27,0.0,0.0,11.94
2024-06-20,SKU_0013,10.2,0.0,0.0,13.07
2024-06-21,SKU_0013,4.42,0.0,0.0,5.78
2024-06-22,SKU_0013,52.24,55.84,0.0,8.02
2024-06-23,SKU_0013,43.91,0.0,0.0,8.33
2024-06-24,SKU_0013,35.35,0.0,66.76,8.56
2024-06-25,SKU_0013,20.51,0.0,0.0,14.84
2024-06-26,SKU_0013,6.96,0.0,0.0,13.55
2024-06-27,SKU_0013,0.0,0.0,0.0,6.96
2024-06-28,SKU_0013,0.0,0.0,0.0,0.0
2024-06-29,SKU_0013,57.06,66.76,0.0,9.7
2024-06-30,SKU_0013,48.16,0.0,0.0,8.9
2024-07-01,SKU_0013,37.6,0.0,68.68,10.56
2024-07-02,SKU_0013,21.73,0.0,0.0,15.87
2024-07-03,SKU_0013,7.19,0.0,0.0,14.54
2024-07-04,SKU_0013,0.0,0.0,0.0,7.19
2024-07-05,SKU_0013,0.0,0.0,0.0,0.0
2024-07-06,SKU_0013,60.13,68.68,0.0,8.55
2024-07-07,SKU_0013,50.12,0.0,0.0,10.01
2024-07-08,SKU_0013,40.35,0.0,72.04,9.77
2024-07-09,SKU_0013,27.16,0.0,0.0,13.19
2024-07-10,SKU_0013,0.52,0.0,0.0,26.64
2024-07-11,SKU_0013,0.0,0.0,0.0,0.52
2024-07-12,SKU_0013,0.0,0.0,0.0,0.0
2024-07-13,SKU_0013,63.91,72.04,0.0,8.13
2024-07-14,SKU_0013,57.5,0.0,0.0,6.41
2024-07-15,SKU_0013,40.82,0.0,83.81,16.68
2024-07-16,SKU_0013,23.53,0.0,0.0,17.29
2024-07-17,SKU_0013,0.12,0.0,0.0,23.41
2024-07-18,SKU_0013,0.0,0.0,0.0,0.12
2024-07-19,SKU_0013,0.0,0.0,0.0,0.0
2024-07-20,SKU_0013,66.5,83.81,0.0,17.31
2024-07-21,SKU_0013,53.69,0.0,0.0,12.81
2024-07-22,SKU_0013,31.95,0.0,118.4,21.74
2024-07-23,SKU_0013,11.88,0.0,0.0,20.07
2024-07-24,SKU_0013,0.0,0.0,0.0,11.88
2024-07-25,SKU_0013,0.0,0.0,0.0,0.0
2024-07-26,SKU_0013,0.0,0.0,0.0,0.0
2024-07-27,SKU_0013,98.21,118.4,0.0,20.19
2024-07-28,SKU_0013,73.85,0.0,0.0,24.36
2024-07-29,SKU_0013,48.78,0.0,133.5,25.07
2024-07-30,SKU_0013,20.66,0.0,0.0,28.12
2024-07-31,SKU_0013,0.0,0.0,0.0,20.66
2024-08-01,SKU_0013,0.0,0.0,0.0,0.0
2024-08-02,SKU_0013,0.0,0.0,0.0,0.0
2024-08-03,SKU_0013,122.54,133.5,0.0,10.96
2024-08-04,SKU_0013,105.13,0.0,0.0,17.41
2024-08-05,SKU_0013,87.02,0.0,117.74,18.11
2024-08-06,SKU_0013,55.88,0.0,0.0,31.14
2024-08-07,SKU_0013,26.92,0.0,0.0,28.96
2024-08-08,SKU_0013,0.65,0.0,0.0,26.27
2024-08-09,SKU_0013,0.0,0.0,0.0,0.65
2024-08-10,SKU_0013,93.0,117.74,0.0,24.74
2024-08-11,SKU_0013,78.75,0.0,0.0,14.25
2024-08-12,SKU_0013,51.28,0.0,183.56,27.47
2024-08-13,SKU_0013,21.03,0.0,0.0,30.25
2024-08-14,SKU_0013,0.0,0.0,0.0,21.03
2024-08-15,SKU_0013,0.0,0.0,0.0,0.0
2024-08-16,SKU_0013,0.0,0.0,0.0,0.0
2024-08-17,SKU_0013,172.1,183.56,0.0,11.46
2024-08-18,SKU_0013,155.64,0.0,0.0,16.46
2024-08-19,SKU_0013,131.6,0.0,114.67,24.04
2024-08-20,SKU_0013,114.69,0.0,0.0,16.91
2024-08-21,SKU_0013,96.18,0.0,0.0,18.51
2024-08-22,SKU_0013,82.28,0.0,0.0,13.9
2024-08-23,SKU_0013,66.91,0.0,0.0,15.37
2024-08-24,SKU_0013,170.92,114.67,0.0,10.66
2024-08-25,SKU_0013,160.8,0.0,0.0,10.12
2024-08-26,SKU_0013,142.14,0.0,84.75,18.66
2024-08-27,SKU_0013,116.69,0.0,0.0,25.45
2024-08-28,SKU_0013,95.58,0.0,0.0,21.11
2024-08-29,SKU_0013,81.51,0.0,0.0,14.07
2024-08-30,SKU_0013,70.64,0.0,0.0,10.87
2024-08-31,SKU_0013,149.83,84.75,0.0,5.56
2024-09-01,SKU_0013,144.45,0.0,0.0,5.38
2024-09-02,SKU_0013,134.09,0.0,71.97,10.36
2024-09-03,SKU_0013,125.76,0.0,0.0,8.33
2024-09-04,SKU_0013,113.48,0.0,0.0,12.28
2024-09-05,SKU_0013,99.55,0.0,0.0,13.93
2024-09-06,SKU_0013,93.85,0.0,0.0,5.7
2024-09-07,SKU_0013,160.4,71.97,0.0,5.42
2024-09-08,SKU_0013,153.85,0.0,0.0,6.55
2024-09-09,SKU_0013,142.77,0.0,26.79,11.08
2024-09-10,SKU_0013,133.51,0.0,0.0,9.26
2024-09-11,SKU_0013,123.51,0.0,0.0,10.0
2024-09-12,SKU_0013,114.4,0.0,0.0,9.11
2024-09-13,SKU_0013,108.71,0.0,0.0,5.69
2024-09-14,SKU_0013,130.06,26.79,0.0,5.44
2024-09-15,SKU_0013,123.0,0.0,0.0,7.06
2024-09-16,SKU_0013,114.19,0.0,14.64,8.81
2024-09-17,SKU_0013,106.51,0.0,0.0,7.68
2024-09-18,SKU_0013,95.85,0.0,0.0,10.66
2024-09-19,SKU_0013,88.02,0.0,0.0,7.83
2024-09-20,SKU_0013,80.95,0.0,0.0,7.07
2024-09-21,SKU_0013,88.85,14.64,0.0,6.74
2024-09-22,SKU_0013,82.01,0.0,0.0,6.84
2024-09-23,SKU_0013,74.86,0.0,32.9,7.15
2024-09-24,SKU_0013,65.39,0.0,0.0,9.47
2024-09-25,SKU_0013,54.83,0.0,0.0,10.56
2024-09-26,SKU_0013,49.15,0.0,0.0,5.68
2024-09-27,SKU_0013,44.55,0.0,0.0,4.6
2024-09-28,SKU_0013,70.62,32.9,0.0,6.83
2024-09-29,SKU_0013,66.09,0.0,0.0,4.53
2024-09-30,SKU_0013,60.53,0.0,26.79,5.56
2024-10-01,SKU_0013,53.89,0.0,0.0,6.64
2024-10-02,SKU_0013,49.79,0.0,0.0,4.1
2024-10-03,SKU_0013,46.09,0.0,0.0,3.7
2024-10-04,SKU_0013,42.91,0.0,0.0,3.18
2024-10-05,SKU_0013,65.82,26.79,0.0,3.88
2024-10-06,SKU_0013,62.53,0.0,0.0,3.29
2024-10-07,SKU_0013,56.92,0.0,18.2,5.61
2024-10-08,SKU_0013,50.99,0.0,0.0,5.93
2024-10-09,SKU_0013,46.65,0.0,0.0,4.34
2024-10-10,SKU_0013,39.93,0.0,0.0,6.72
2024-10-11,SKU_0013,36.63,0.0,0.0,3.3
2024-10-12,SKU_0013,51.06,18.2,0.0,3.77
2024-10-13,SKU_0013,47.33,0.0,0.0,3.73
2024-10-14,SKU_0013,42.05,0.0,23.75,5.28
2024-10-15,SKU_0013,30.46,0.0,0.0,11.59
2024-10-16,SKU_0013,19.13,0.0,0.0,11.33
2024-10-17,SKU_0013,13.22,0.0,0.0,5.91
2024-10-18,SKU_0013,7.26,0.0,0.0,5.96
2024-10-19,SKU_0013,27.6,23.75,0.0,3.41
2024-10-20,SKU_0013,22.88,0.0,0.0,4.72
2024-10-21,SKU_0013,16.35,0.0,47.11,6.53
2024-10-22,SKU_0013,6.92,0.0,0.0,9.43
2024-10-23,SKU_0013,0.0,0.0,0.0,6.92
2024-10-24,SKU_0013,0.0,0.0,0.0,0.0
2024-10-25,SKU_0013,0.0,0.0,0.0,0.0
2024-10-26,SKU_0013,40.92,47.11,0.0,6.19
2024-10-27,SKU_0013,32.53,0.0,0.0,8.39
2024-10-28,SKU_0013,17.63,0.0,54.18,14.9
2024-10-29,SKU_0013,0.0,0.0,0.0,17.63
2024-10-30,SKU_0013,0.0,0.0,0.0,0.0
2024-10-31,SKU_0013,0.0,0.0,0.0,0.0
2024-11-01,SKU_0013,0.0,0.0,0.0,0.0
2024-11-02,SKU_0013,43.82,54.18,0.0,10.36
2024-11-03,SKU_0013,31.22,0.0,0.0,12.6
2024-11-04,SKU_0013,15.66,0.0,79.62,15.56
2024-11-05,SKU_0013,2.23,0.0,0.0,13.43
2024-11-06,SKU_0013,0.0,0.0,0.0,2.23
2024-11-07,SKU_0013,0.0,0.0,0.0,0.0
2024-11-08,SKU_0013,0.0,0.0,0.0,0.0
2024-11-09,SKU_0013,72.01,79.62,0.0,7.61
2024-11-10,SKU_0013,65.6,0.0,0.0,6.41
2024-11-11,SKU_0013,50.51,0.0,66.39,15.09
2024-11-12,SKU_0013,37.12,0.0,0.0,13.39
2024-11-13,SKU_0013,20.87,0.0,0.0,16.25
2024-11-14,SKU_0013,9.21,0.0,0.0,11.66
2024-11-15,SKU_0013,0.0,0.0,0.0,9.21
2024-11-16,SKU_0013,53.78,66.39,0.0,12.61
2024-11-17,SKU_0013,41.55,0.0,0.0,12.23
2024-11-18,SKU_0013,29.87,0.0,104.98,11.68
2024-11-19,SKU_0013,14.39,0.0,0.0,15.48
2024-11-20,SKU_0013,0.25,0.0,0.0,14.14
2024-11-21,SKU_0013,0.0,0.0,0.0,0.25
2024-11-22,SKU_0013,0.0,0.0,0.0,0.0
2024-11-23,SKU_0013,87.28,104.98,0.0,17.7
2024-11-24,SKU_0013,73.84,0.0,0.0,13.44
2024-11-25,SKU_0013,57.26,0.0,95.26,16.58
2024-11-26,SKU_0013,34.34,0.0,0.0,22.92
2024-11-27,SKU_0013,5.52,0.0,0.0,28.82
2024-11-28,SKU_0013,0.0,0.0,0.0,5.52
2024-11-29,SKU_0013,0.0,0.0,0.0,0.0
2024-11-30,SKU_0013,79.6,95.26,0.0,15.66
2024-12-01,SKU_0013,57.01,0.0,0.0,22.59
2024-12-02,SKU_0013,24.33,0.0,160.43,32.68
2024-12-03,SKU_0013,0.0,0.0,0.0,24.33
2024-12-04,SKU_0013,0.0,0.0,0.0,0.0
2024-12-05,SKU_0013,0.0,0.0,0.0,0.0
2024-12-06,SKU_0013,0.0,0.0,0.0,0.0
2024-12-07,SKU_0013,142.66,160.43,0.0,17.77
2024-12-08,SKU_0013,129.6,0.0,0.0,13.06
2024-12-09,SKU_0013,108.12,0.0,115.5,21.48
2024-12-10,SKU_0013,81.43,0.0,0.0,26.69
2024-12-11,SKU_0013,54.58,0.0,0.0,26.85
2024-12-12,SKU_0013,35.69,0.0,0.0,18.89
2024-12-13,SKU_0013,4.09,0.0,0.0,31.6
2024-12-14,SKU_0013,101.94,115.5,0.0,17.65
2024-12-15,SKU_0013,70.43,0.0,0.0,31.51
2024-12-16,SKU_0013,23.83,0.0,238.05,46.6
2024-12-17,SKU_0013,0.0,0.0,0.0,23.83
2024-12-18,SKU_0013,0.0,0.0,0.0,0.0
2024-12-19,SKU_0013,0.0,0.0,0.0,0.0
2024-12-20,SKU_0013,0.0,0.0,0.0,0.0
2024-12-21,SKU_0013,219.56,238.05,0.0,18.49
2024-12-22,SKU_0013,193.13,0.0,0.0,26.43
2024-12-23,SKU_0013,151.06,0.0,164.8,42.07
2024-12-24,SKU_0013,111.95,0.0,0.0,39.11
2024-12-25,SKU_0013,70.75,0.0,0.0,41.2
2024-12-26,SKU_0013,23.14,0.0,0.0,47.61
2024-12-27,SKU_0013,0.0,0.0,0.0,23.14
2024-12-28,SKU_0013,126.58,164.8,0.0,38.22
2024-12-29,SKU_0013,95.48,0.0,0.0,31.1
2024-12-30,SKU_0013,60.71,0.0,291.9,34.77
2024-01-01,SKU_0014,110.93,0.0,368.86,26.07
2024-01-02,SKU_0014,88.25,0.0,0.0,22.68
2024-01-03,SKU_0014,63.19,0.0,0.0,25.06
2024-01-04,SKU_0014,407.13,368.86,0.0,24.92
2024-01-05,SKU_0014,388.7,0.0,0.0,18.43
2024-01-06,SKU_0014,368.51,0.0,0.0,20.19
2024-01-07,SKU_0014,351.2,0.0,0.0,17.31
2024-01-08,SKU_0014,331.39,0.0,148.4,19.81
2024-01-09,SKU_0014,303.48,0.0,0.0,27.91
2024-01-10,SKU_0014,279.23,0.0,0.0,24.25
2024-01-11,SKU_0014,412.09,148.4,0.0,15.54
2024-01-12,SKU_0014,388.62,0.0,0.0,23.47
2024-01-13,SKU_0014,375.54,0.0,0.0,13.08
2024-01-14,SKU_0014,359.34,0.0,0.0,16.2
2024-01-15,SKU_0014,341.73,0.0,116.65,17.61
2024-01-16,SKU_0014,320.84,0.0,0.0,20.89
2024-01-17,SKU_0014,289.91,0.0,0.0,30.93
2024-01-18,SKU_0014,376.51,116.65,0.0,30.05
2024-01-19,SKU_0014,347.45,0.0,0.0,29.06
2024-01-20,SKU_0014,326.04,0.0,0.0,21.41
2024-01-21,SKU_0014,301.74,0.0,0.0,24.3
2024-01-22,SKU_0014,277.34,0.0,216.23,24.4
2024-01-23,SKU_0014,235.45,0.0,0.0,41.89
2024-01-24,SKU_0014,202.56,0.0,0.0,32.89
2024-01-25,SKU_0014,393.32,216.23,0.0,25.47
2024-01-26,SKU_0014,372.23,0.0,0.0,21.09
2024-01-27,SKU_0014,356.12,0.0,0.0,16.11
2024-01-28,SKU_0014,341.63,0.0,0.0,14.49
2024-01-29,SKU_0014,322.03,0.0,182.54,19.6
2024-01-30,SKU_0014,288.92,0.0,0.0,33.11
2024-01-31,SKU_0014,259.0,0.0,0.0,29.92
2024-02-01,SKU_0014,406.12,182.54,0.0,35.42
2024-02-02,SKU_0014,381.72,0.0,0.0,24.4
2024-02-03,SKU_0014,358.98,0.0,0.0,22.74
2024-02-04,SKU_0014,333.22,0.0,0.0,25.76
2024-02-05,SKU_0014,301.46,0.0,239.86,31.76
2024-02-06,SKU_0014,258.49,0.0,0.0,42.97
2024-02-07,SKU_0014,225.44,0.0,0.0,33.05
2024-02-08,SKU_0014,427.31,239.86,0.0,37.99
2024-02-09,SKU_0014,413.44,0.0,0.0,13.87
2024-02-10,SKU_0014,398.93,0.0,0.0,14.51
2024-02-11,SKU_0014,385.46,0.0,0.0,13.47
2024-02-12,SKU_0014,366.1,0.0,201.74,19.36
2024-02-13,SKU_0014,338.47,0.0,0.0,27.63
2024-02-14,SKU_0014,302.95,0.0,0.0,35.52
2024-02-15,SKU_0014,477.7,201.74,0.0,26.99
2024-02-16,SKU_0014,452.72,0.0,0.0,24.98
2024-02-17,SKU_0014,435.36,0.0,0.0,17.36
2024-02-18,SKU_0014,415.26,0.0,0.0,20.1
2024-02-19,SKU_0014,384.83,0.0,189.66,30.43
2024-02-20,SKU_0014,343.99,0.0,0.0,40.84
2024-02-21,SKU_0014,307.42,0.0,0.0,36.57
2024-02-22,SKU_0014,450.82,189.66,0.0,46.26
2024-02-23,SKU_0014,421.84,0.0,0.0,28.98
2024-02-24,SKU_0014,380.81,0.0,0.0,41.03
2024-02-25,SKU_0014,338.71,0.0,0.0,42.1
2024-02-26,SKU_0014,281.12,0.0,382.15,57.59
2024-02-27,SKU_0014,232.95,0.0,0.0,48.17
2024-02-28,SKU_0014,192.53,0.0,0.0,40.42
2024-02-29,SKU_0014,510.82,382.15,0.0,63.86
2024-03-01,SKU_0014,446.74,0.0,0.0,64.08
2024-03-02,SKU_0014,413.77,0.0,0.0,32.97
2024-03-03,SKU_0014,384.66,0.0,0.0,29.11
2024-03-04,SKU_0014,335.9,0.0,430.86,48.76
2024-03-05,SKU_0014,272.23,0.0,0.0,63.67
2024-03-06,SKU_0014,217.46,0.0,0.0,54.77
2024-03-07,SKU_0014,621.75,430.86,0.0,26.57
2024-03-08,SKU_0014,584.09,0.0,0.0,37.66
2024-03-09,SKU_0014,551.36,0.0,0.0,32.73
2024-03-10,SKU_0014,526.47,0.0,0.0,24.89
2024-03-11,SKU_0014,471.23,0.0,377.39,55.24
2024-03-12,SKU_0014,418.16,0.0,0.0,53.07
2024-03-13,SKU_0014,352.88,0.0,0.0,65.28
2024-03-14,SKU_0014,697.26,377.39,0.0,33.01
2024-03-15,SKU_0014,661.5,0.0,0.0,35.76
2024-03-16,SKU_0014,638.18,0.0,0.0,23.32
2024-03-17,SKU_0014,608.31,0.0,0.0,29.87
2024-03-18,SKU_0014,558.01,0.0,380.64,50.3
2024-03-19,SKU_0014,522.23,0.0,0.0,35.78
2024-03-20,SKU_0014,473.7,0.0,0.0,48.53
2024-03-21,SKU_0014,802.88,380.64,0.0,51.46
2024-03-22,SKU_0014,767.55,0.0,0.0,35.33
2024-03-23,SKU_0014,729.27,0.0,0.0,38.28
2024-03-24,SKU_0014,705.37,0.0,0.0,23.9
2024-03-25,SKU_0014,656.18,0.0,294.8,49.19
2024-03-26,SKU_0014,604.32,0.0,0.0,51.86
2024-03-27,SKU_0014,547.49,0.0,0.0,56.83
2024-03-28,SKU_0014,808.2,294.8,0.0,34.09
2024-03-29,SKU_0014,743.03,0.0,0.0,65.17
2024-03-30,SKU_0014,712.51,0.0,0.0,30.52
2024-03-31,SKU_0014,688.93,0.0,0.0,23.58
2024-04-01,SKU_0014,651.36,0.0,271.87,37.57
2024-04-02,SKU_0014,608.22,0.0,0.0,43.14
2024-04-03,SKU_0014,562.57,0.0,0.0,45.65
2024-04-04,SKU_0014,797.57,271.87,0.0,36.87
2024-04-05,SKU_0014,776.96,0.0,0.0,20.61
2024-04-06,SKU_0014,763.84,0.0,0.0,13.12
2024-04-07,SKU_0014,739.63,0.0,0.0,24.21
2024-04-08,SKU_0014,720.98,0.0,136.41,18.65
2024-04-09,SKU_0014,684.09,0.0,0.0,36.89
2024-04-10,SKU_0014,661.4,0.0,0.0,22.69
2024-04-11,SKU_0014,774.02,136.41,0.0,23.79
2024-04-12,SKU_0014,761.53,0.0,0.0,12.49
2024-04-13,SKU_0014,751.16,0.0,0.0,10.37
2024-04-14,SKU_0014,741.0,0.0,0.0,10.16
2024-04-15,SKU_0014,721.73,0.0,14.36,19.27
2024-04-16,SKU_0014,704.58,0.0,0.0,17.15
2024-04-17,SKU_0014,679.88,0.0,0.0,24.7
2024-04-18,SKU_0014,677.8,14.36,0.0,16.44
2024-04-19,SKU_0014,663.66,0.0,0.0,14.14
2024-04-20,SKU_0014,651.52,0.0,0.0,12.14
2024-04-21,SKU_0014,638.2,0.0,0.0,13.32
2024-04-22,SKU_0014,625.9,0.0,0.0,12.3
2024-04-23,SKU_0014,600.18,0.0,0.0,25.72
2024-04-24,SKU_0014,578.54,0.0,0.0,21.64
2024-04-25,SKU_0014,558.1,0.0,0.0,20.44
2024-04-26,SKU_0014,545.61,0.0,0.0,12.49
2024-04-27,SKU_0014,534.4,0.0,0.0,11.21
2024-04-28,SKU_0014,525.97,0.0,0.0,8.43
2024-04-29,SKU_0014,516.41,0.0,0.0,9.56
2024-04-30,SKU_0014,501.85,0.0,0.0,14.56
2024-05-01,SKU_0014,489.83,0.0,0.0,12.02
2024-05-02,SKU_0014,474.02,0.0,0.0,15.81
2024-05-03,SKU_0014,463.74,0.0,0.0,10.28
2024-05-04,SKU_0014,456.92,0.0,0.0,6.82
2024-05-05,SKU_0014,447.58,0.0,0.0,9.34
2024-05-06,SKU_0014,437.39,0.0,0.0,10.19
2024-05-07,SKU_0014,419.0,0.0,0.0,18.39
2024-05-08,SKU_0014,400.44,0.0,0.0,18.56
2024-05-09,SKU_0014,385.77,0.0,0.0,14.67
2024-05-10,SKU_0014,373.67,0.0,0.0,12.1
